시도,년월,구,아파트 동명,아파트명,단지 일련번호,법정동본번코드,법정동부번코드,건축년도,거래주체정보_매수자(개인/법인/공공기관/기타),해제사유발생일,거래금액(만원),계약일,계약월,계약년도,전용면적,층,지번,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명코드,도로명일련번호코드,도로명시군구코드,법정동시군구코드,법정동읍면동코드,법정동
서울,202212,강동구, ,중앙하이츠,11740-99,0493,0014,1998, ,22.12.27,"53,000",3,12,2022,59.52,8,493-14,올림픽로98가길,00047,00000,4172303,01,11740,11740,10700,암사동
서울,202212,강동구, ,현대웰하임(201동),11740-3163,0343,0002,2012, , ,"10,000",19,12,2022,13.109,5,343-2,천중로49가길,00056,00000,4172354,01,11740,11740,10500,길동
서울,202212,강동구, ,청광플러스원(큐브1차),11740-3273,0387,0005,2012, , ,"8,700",16,12,2022,17.075,7,387-5,천중로42길,00070,00000,4172350,01,11740,11740,10500,길동
서울,202212,강동구, ,청광플러스원(큐브1차),11740-3273,0387,0005,2012, , ,"8,500",16,12,2022,16.685,9,387-5,천중로42길,00070,00000,4172350,01,11740,11740,10500,길동
서울,202212,강동구, ,선사현대아파트,11740-91,0509,0000,2000, , ,"76,000",2,12,2022,58.68,25,509,상암로,00011,00000,3124003,03,11740,11740,10700,암사동
서울,202212,강동구, ,고덕센트럴IPARK,11740-4675,0513,0000,2019, , ,"119,000",4,12,2022,84.97,5,513,고덕로80길,00099,00000,4172034,01,11740,11740,10300,상일동
서울,202212,강동구, ,고덕아르테온,11740-4692,0519,0000,2020, , ,"98,000",2,12,2022,59.98,10,519,고덕로,00360,00000,3124001,01,11740,11740,10300,상일동
서울,202212,강동구, ,래미안힐스테이트고덕,11740-4214,0688,0000,2016, , ,"153,000",10,12,2022,97,29,688,아리수로50길,00050,00000,4172194,00,11740,11740,10200,고덕동
서울,202212,강동구, ,파크뷰진도맨션,11740-144,0452,0002,1996, , ,"145,500",6,12,2022,208.92,18,452-2,강동대로,00143,00048,2123001,02,11740,11740,10800,성내동
서울,202212,강동구, ,래미안힐스테이트고덕,11740-4214,0688,0000,2016, , ,"110,000",2,12,2022,72.02,8,688,아리수로50길,00050,00000,4172194,00,11740,11740,10200,고덕동
서울,202212,강북구, ,젬스톤타운,11305-3692,0103,0183,2006, ,23.01.25,"51,000",27,12,2022,78.09,3,103-183,오패산로,00176,00000,3005044,01,11305,11305,10100,미아동
서울,202212,강북구, ,진명,11305-164,0180,0031,2004, , ,"29,800",30,12,2022,66.12,7,180-31,한천로148길,00026,00000,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,꿈의숲해링턴플레이스,11305-5365,1369,0000,2019, , ,"81,000",24,12,2022,84.67,8,1369,오현로,00045,00000,3108004,01,11305,11305,10100,미아동
서울,202212,강북구, ,삼각산아이원,11305-46,1357,0000,2003, , ,"62,700",6,12,2022,84.705,5,1357,삼양로19길,00113,00000,4124223,01,11305,11305,10100,미아동
서울,202212,강북구, ,에스케이북한산시티,11305-6,1353,0000,2004, , ,"53,800",3,12,2022,59.98,16,1353,솔샘로,00174,00000,3005042,01,11305,11305,10100,미아동
서울,202212,강북구, ,에스케이북한산시티,11305-6,1353,0000,2004, , ,"56,000",14,12,2022,59.98,11,1353,솔샘로,00174,00000,3005042,01,11305,11305,10100,미아동
서울,202212,강북구, ,벽산라이브파크,11305-13,1354,0000,2004, , ,"50,000",17,12,2022,60,10,1354,솔샘로,00159,00000,3005042,01,11305,11305,10100,미아동
서울,202212,강북구, ,에스케이북한산시티,11305-6,1353,0000,2004, , ,"58,000",17,12,2022,59.98,3,1353,솔샘로,00174,00000,3005042,01,11305,11305,10100,미아동
서울,202212,강북구, ,에스케이북한산시티,11305-6,1353,0000,2004, , ,"57,000",15,12,2022,59.98,20,1353,솔샘로,00174,00000,3005042,01,11305,11305,10100,미아동
서울,202212,강북구, ,삼성래미안트리베라2단지,11305-4129,0812,0000,2010, , ,"64,000",9,12,2022,58.99,14,812,삼양로27길,00019,00000,4124230,01,11305,11305,10100,미아동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"22,100",21,12,2022,20.774,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"21,200",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"21,200",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"21,200",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"25,600",21,12,2022,24.335,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"22,250",21,12,2022,20.93,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"21,200",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"21,200",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"21,200",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"21,200",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"22,100",21,12,2022,20.774,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"22,600",21,12,2022,20.774,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"21,800",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"21,800",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"21,800",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"21,800",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"22,800",21,12,2022,20.93,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"26,250",21,12,2022,24.335,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"21,800",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"21,800",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"21,800",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"22,600",21,12,2022,20.774,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"21,550",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"21,550",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"21,550",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"21,550",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"21,550",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"21,550",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"21,550",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"22,400",21,12,2022,20.774,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"23,000",21,12,2022,20.774,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"22,100",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"22,100",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"22,100",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"22,100",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, , ,"23,000",21,12,2022,20.774,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"22,100",21,12,2022,20.774,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"21,200",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"21,200",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"21,200",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"25,600",21,12,2022,24.335,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"22,250",21,12,2022,20.93,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"21,200",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"21,200",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"21,200",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"21,200",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"22,100",21,12,2022,20.774,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"22,600",21,12,2022,20.774,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"21,800",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"21,800",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"21,800",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"21,800",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"22,800",21,12,2022,20.93,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"26,250",21,12,2022,24.335,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"21,800",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"21,800",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"21,800",21,12,2022,19.9815,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"22,600",21,12,2022,20.774,2,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"21,550",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"21,550",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"21,550",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"21,550",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"21,550",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"21,550",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"21,550",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"22,400",21,12,2022,20.774,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"23,000",21,12,2022,20.774,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"22,100",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"22,100",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"22,100",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"22,100",21,12,2022,19.9815,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강북구, ,칸타빌수유팰리스,11305-5548,0741,0000,2022, ,22.12.22,"23,000",21,12,2022,20.774,3,741,한천로148길,00012,00013,4124578,01,11305,11305,10300,수유동
서울,202212,강서구, ,삼성꽃마을,11500-202,0858,0000,1997, , ,"49,000",23,12,2022,59.99,12,858,양천로18길,00027,00000,4145392,01,11500,11500,10900,방화동
서울,202212,강서구, ,장미,11500-184,0061,0002,1994, , ,"70,000",29,12,2022,62.4,1,61-2,공항대로2길,00061,00000,4145175,01,11500,11500,10800,공항동
서울,202212,강서구, ,장미,11500-184,0061,0002,1994, ,23.01.31,"70,000",29,12,2022,62.4,1,61-2,공항대로2길,00061,00000,4145175,01,11500,11500,10800,공항동
서울,202212,강서구, ,한강동아,11500-27,0293,0000,1998, , ,"115,000",30,12,2022,114.78,17,293,양천로73길,00080,00000,4145428,01,11500,11500,10100,염창동
서울,202212,강서구, ,마곡13단지힐스테이트마스터,11500-7596,0748,0000,2017, , ,"110,000",28,12,2022,84.9881,8,748,마곡중앙1로,00071,00000,3155049,00,11500,11500,10500,마곡동
서울,202212,강서구, ,"우장산아이파크,이편한세상",11500-5419,1159,0000,2008, , ,"78,000",23,12,2022,59.98,1,1159,강서로,00266,00000,3115001,02,11500,11500,10300,화곡동
서울,202212,강서구, ,신안,11500-158,0422,0000,1993, , ,"90,000",18,12,2022,84.97,4,422,양천로30길,00123,00009,4145404,01,11500,11500,10500,마곡동
서울,202212,강서구, ,청솔101동,11500-174,0673,0002,2001, , ,"63,500",29,12,2022,78.2152,11,673-2,우장산로8길,00023,00000,4145439,01,11500,11500,10600,내발산동
서울,202212,강서구, ,방화5,11500-197,0814,0000,1994, , ,"47,300",27,12,2022,39.6,6,814,금낭화로,00287,00019,3115002,01,11500,11500,10900,방화동
서울,202212,강서구, ,강서힐스테이트,11500-6919,1165,0000,2015, , ,"145,000",26,12,2022,128.81,11,1165,우현로,00067,00000,3115010,01,11500,11500,10300,화곡동
서울,202212,강서구, ,마곡13단지힐스테이트마스터,11500-7596,0748,0000,2017, , ,"114,800",27,12,2022,84.9805,12,748,마곡중앙1로,00071,00000,3155049,00,11500,11500,10500,마곡동
서울,202212,강서구, ,"우장산아이파크,이편한세상",11500-5419,1159,0000,2008, , ,"90,000",22,12,2022,59.98,17,1159,강서로,00266,00000,3115001,02,11500,11500,10300,화곡동
서울,202212,강서구, ,강서힐스테이트,11500-6919,1165,0000,2015, , ,"136,500",22,12,2022,128.81,19,1165,우현로,00067,00000,3115010,01,11500,11500,10300,화곡동
서울,202212,강서구, ,한사랑2삼성,11500-61,0634,0002,1999, , ,"67,000",13,12,2022,59.73,14,634-2,공항대로59길,00064,00000,4145206,01,11500,11500,10200,등촌동
서울,202212,강서구, ,마곡13단지힐스테이트마스터,11500-7596,0748,0000,2017, , ,"113,500",31,12,2022,84.9805,15,748,마곡중앙1로,00071,00000,3155049,00,11500,11500,10500,마곡동
서울,202212,강서구, ,삼성꽃마을,11500-202,0858,0000,1997, ,23.02.07,"49,000",23,12,2022,59.99,12,858,양천로18길,00027,00000,4145392,01,11500,11500,10900,방화동
서울,202212,강서구, ,마곡수명산파크3단지,11500-5349,0751,0000,2007, , ,"80,500",29,12,2022,84.96,9,751,수명로1길,00110,00000,4145381,01,11500,11500,10600,내발산동
서울,202212,강서구, ,신세계아파트,11500-7784,0903,0000,2018, , ,"21,000",27,12,2022,28.48,7,903,양천로10길,00037,00000,4145384,01,11500,11500,10900,방화동
서울,202212,강서구, ,마곡수명산파크7단지,11500-5741,0756,0000,2008, , ,"78,000",10,12,2022,84.68,6,756,수명로2가길,00022,00000,4145558,01,11500,11500,10600,내발산동
서울,202212,강서구, ,태창네스트힐,11500-245,1146,0000,2004, , ,"31,500",12,12,2022,71.98,4,1146,초록마을로,00121,00000,3115011,01,11500,11500,10300,화곡동
서울,202212,강서구, ,혜성오피아파트,11500-7721,0343,0049,2018, , ,"25,500",16,12,2022,29.44,8,343-49,강서로,00043,00006,3115001,00,11500,11500,10300,화곡동
서울,202212,강서구, ,"우장산아이파크,이편한세상",11500-5419,1159,0000,2008, , ,"85,000",29,12,2022,84.97,20,1159,강서로,00266,00000,3115001,02,11500,11500,10300,화곡동
서울,202212,강서구, ,이너스내안에,11500-296,0254,0002,2004, , ,"50,000",29,12,2022,53.79,8,254-2,양천로75길,00022,00021,4145429,01,11500,11500,10100,염창동
서울,202212,강서구, ,태승훼미리,11500-373,0722,0016,2004, , ,"72,000",17,12,2022,83.61,7,722-16,강서로45길,00018,00000,4145052,02,11500,11500,10600,내발산동
서울,202212,강서구, ,마곡수명산파크4단지,11500-5437,0753,0000,2008, , ,"76,000",12,12,2022,84.53,14,753,수명로1길,00016,00000,4145381,01,11500,11500,10600,내발산동
서울,202212,강서구, ,강서힐스테이트,11500-6919,1165,0000,2015, , ,"116,000",10,12,2022,84.99,9,1165,우현로,00067,00000,3115010,01,11500,11500,10300,화곡동
서울,202212,강서구, ,주공5,11500-56,0695,0000,1995, , ,"58,000",26,12,2022,58.14,13,695,공항대로39길,00074,00000,4145179,01,11500,11500,10200,등촌동
서울,202212,강서구, ,마곡힐스테이트,11500-7244,0725,0001,2017, , ,"116,000",13,12,2022,84.98,6,725-1,마곡중앙3로,00074,00000,3155050,01,11500,11500,10500,마곡동
서울,202212,강서구, ,등촌라인(조합),11500-39,0628,0015,1997, , ,"60,000",14,12,2022,59.91,12,628-15,화곡로68길,00033,00000,4145550,01,11500,11500,10200,등촌동
서울,202212,강서구, ,한양아이클래스,11500-6746,0926,0005,2013, ,23.02.01,"8,900",7,12,2022,13.79,8,926-5,강서로7길,00107,00000,4145080,01,11500,11500,10300,화곡동
서울,202212,강서구, ,황제팰리체(And Pra space),11500-6689,0915,0033,2013, , ,"9,500",26,12,2022,12.031,9,915-33,곰달래로20길,00031,00000,4145120,01,11500,11500,10300,화곡동
서울,202212,강서구, ,AirPalace(619-7),11500-6675,0619,0007,2013, , ,"9,500",19,12,2022,14.5,4,619-7,개화동로27가길,00033,00000,4145100,01,11500,11500,10900,방화동
서울,202212,강서구, ,가양강나루현대,11500-143,0448,0001,1999, , ,"69,800",27,12,2022,59.76,8,448-1,양천로,00507,00000,3115008,03,11500,11500,10400,가양동
서울,202212,강서구, ,마곡수명산파크1단지,11500-5371,0742,0000,2007, , ,"100,000",10,12,2022,84.82,9,742,강서로47길,00108,00000,4145058,01,11500,11500,10600,내발산동
서울,202212,강서구, ,우장산에스케이뷰,11500-5251,1158,0000,2006, , ,"79,000",5,12,2022,84.98,7,1158,우현로,00026,00000,3115010,01,11500,11500,10300,화곡동
서울,202212,강서구, ,"우장산아이파크,이편한세상",11500-5419,1159,0000,2008, , ,"101,000",1,12,2022,84.97,3,1159,강서로,00266,00000,3115001,02,11500,11500,10300,화곡동
서울,202212,강서구, ,한미(286-1),11500-214,0286,0001,1988, , ,"43,000",22,12,2022,40.02,3,286-1,양천로23길,00008,00000,4145397,01,11500,11500,10900,방화동
서울,202212,강서구, ,마곡수명산파크5단지,11500-5547,0749,0000,2008, , ,"69,000",3,12,2022,59.76,5,749,수명로2길,00105,00000,4145382,01,11500,11500,10600,내발산동
서울,202212,강서구, ,서광등촌마을아파트,11500-44,0638,0000,1999, , ,"69,000",2,12,2022,59.67,10,638,공항대로45길,00068,00006,4145188,01,11500,11500,10200,등촌동
서울,202212,강서구, ,청솔숲속마을102동,11500-5383,0738,0000,2007, , ,"65,000",3,12,2022,61.68,5,738,강서로46길,00078,00000,4145056,01,11500,11500,10600,내발산동
서울,202212,강서구, ,한양아이클래스,11500-6746,0926,0005,2013, ,23.11.30,"8,700",2,12,2022,13.79,8,926-5,강서로7길,00107,00000,4145080,01,11500,11500,10300,화곡동
서울,202212,강서구, ,한양아이클래스,11500-6746,0926,0005,2013, , ,"8,500",20,12,2022,13.79,10,926-5,강서로7길,00107,00000,4145080,01,11500,11500,10300,화곡동
서울,202212,강서구, ,가양우성,11500-144,0014,0003,1990, , ,"90,500",11,12,2022,84.87,6,14-3,양천로,00489,00000,3115008,03,11500,11500,10400,가양동
서울,202212,강서구, ,삼성다빈치(917-14),11500-7090,0917,0014,2015, , ,"10,000",20,12,2022,14.35,8,917-14,강서로7길,00070,00000,4145080,00,11500,11500,10300,화곡동
서울,202212,강서구, ,삼정코아,11500-375,0567,0004,2004, , ,"36,000",15,12,2022,83.23,10,567-4,방화동로,00126,00000,3115005,02,11500,11500,10900,방화동
서울,202212,강서구, ,초록,11500-103,1139,0000,1998, , ,"50,500",3,12,2022,49.77,9,1139,강서로45다길,00030,00027,4145054,01,11500,11500,10300,화곡동
서울,202212,강서구, ,화곡푸르지오,11500-120,1091,0000,2002, , ,"84,000",9,12,2022,103.92,3,1091,화곡로13길,00107,00000,4145494,01,11500,11500,10300,화곡동
서울,202212,강서구, ,강서동도센트리움,11500-6622,1161,0000,2012, , ,"9,450",9,12,2022,14.677,2,1161,공항대로46길,00028,00000,4145190,01,11500,11500,10300,화곡동
서울,202212,강서구, ,마곡수명산파크4단지,11500-5437,0753,0000,2008, , ,"80,000",14,12,2022,59.84,9,753,수명로1길,00016,00000,4145381,01,11500,11500,10600,내발산동
서울,202212,강서구, ,마곡13단지힐스테이트마스터,11500-7596,0748,0000,2017, , ,"113,000",12,12,2022,84.9805,11,748,마곡중앙1로,00071,00000,3155049,00,11500,11500,10500,마곡동
서울,202212,강서구, ,대림경동아파트,11500-147,1474,0000,1993, , ,"115,000",3,12,2022,131.4,12,1474,허준로,00121,00000,3115013,01,11500,11500,10400,가양동
서울,202212,강서구, ,마곡13단지힐스테이트마스터,11500-7596,0748,0000,2017, , ,"115,000",2,12,2022,84.9805,10,748,마곡중앙1로,00071,00000,3155049,00,11500,11500,10500,마곡동
서울,202212,관악구, ,e편한세상서울대입구1단지,11620-5925,1730,0000,2019, , ,"100,000",30,12,2022,84.93,9,1730,청룡10길,00045,00000,4160712,00,11620,11620,10100,봉천동
서울,202212,관악구, ,신림큐브,11620-5276,1421,0001,2015, , ,"16,000",27,12,2022,12.96,10,1421-1,신림로66길,00042,00000,4160545,01,11620,11620,10200,신림동
