주택관리번호,공고번호,모델번호,주택형,거주코드,거주지역,최저당첨가점,최고당첨가점,평균당첨가점
"2020001134","2020001134","01","084.8451A","02","기타지역",,,
"2020001134","2020001134","02","084.4927B","01","해당지역",,,
"2020001134","2020001134","02","084.4927B","02","기타지역",,,
"2020001128","2020001128","01","057.0700 ","01","해당지역",,,
"2020001128","2020001128","01","057.0700 ","02","기타지역",,,
"2020001128","2020001128","02","066.3100 ","01","해당지역",,,
"2020001128","2020001128","02","066.3100 ","02","기타지역",,,
"2020001128","2020001128","03","067.4800A","01","해당지역","34","65","44.8"
"2020001128","2020001128","03","067.4800A","02","기타지역","0","0","0"
"2020001128","2020001128","04","067.6000B","01","해당지역","29","50","41.5"
"2020001128","2020001128","04","067.6000B","02","기타지역","0","0","0"
"2020001127","2020001127","01","036.9800T","01","해당지역",,,
"2020001127","2020001127","01","036.9800T","02","기타지역",,,
"2020001127","2020001127","02","059.9900A","01","해당지역",,,
"2020001127","2020001127","02","059.9900A","02","기타지역",,,
"2020001127","2020001127","03","059.9500T","01","해당지역",,,
"2020001127","2020001127","03","059.9500T","02","기타지역",,,
"2020001127","2020001127","04","074.9600A","01","해당지역",,,
"2020001127","2020001127","04","074.9600A","02","기타지역",,,
"2020001127","2020001127","05","074.9500B","01","해당지역",,,
"2020001127","2020001127","05","074.9500B","02","기타지역",,,
"2020001127","2020001127","06","084.9600A","01","해당지역",,,
"2020001127","2020001127","06","084.9600A","02","기타지역",,,
"2020001127","2020001127","07","084.9200B","01","해당지역",,,
"2020001127","2020001127","07","084.9200B","02","기타지역",,,
"2020001127","2020001127","08","108.8900A","01","해당지역",,,
"2020001127","2020001127","08","108.8900A","02","기타지역",,,
"2020001127","2020001127","09","108.2900B","01","해당지역",,,
"2020001127","2020001127","09","108.2900B","02","기타지역",,,
"2020001126","2020001126","01","059.9797A","01","해당지역",,,
"2020001126","2020001126","01","059.9797A","02","기타지역",,,
"2020001126","2020001126","02","059.9817B","01","해당지역",,,
"2020001126","2020001126","02","059.9817B","02","기타지역",,,
"2020001126","2020001126","03","078.6629 ","01","해당지역","28","41","33.17"
"2020001126","2020001126","03","078.6629 ","02","기타지역","0","0","0"
"2020001125","2020001125","01","077.2194 ","01","해당지역",,,
"2020001125","2020001125","01","077.2194 ","02","기타지역",,,
"2020001125","2020001125","02","082.9441 ","01","해당지역",,,
"2020001125","2020001125","02","082.9441 ","02","기타지역",,,
"2020001125","2020001125","03","084.8526 ","01","해당지역",,,
"2020001125","2020001125","03","084.8526 ","02","기타지역",,,
"2020001125","2020001125","04","103.8706 ","01","해당지역",,,
"2020001125","2020001125","04","103.8706 ","02","기타지역",,,
"2020001125","2020001125","05","109.3655 ","01","해당지역",,,
"2020001125","2020001125","05","109.3655 ","02","기타지역",,,
"2020001125","2020001125","06","111.8799 ","01","해당지역",,,
"2020001125","2020001125","06","111.8799 ","02","기타지역",,,
"2020001125","2020001125","07","112.8708 ","01","해당지역",,,
"2020001125","2020001125","07","112.8708 ","02","기타지역",,,
"2020001124","2020001124","01","050.8400A","01","해당지역","64","69","65.5"
"2020001124","2020001124","01","050.8400A","02","기타지역","0","0","0"
"2020001124","2020001124","02","050.6300B","01","해당지역","59","64","61.17"
"2020001124","2020001124","02","050.6300B","02","기타지역","0","0","0"
"2020001124","2020001124","03","050.9500C","01","해당지역","61","69","63.43"
"2020001124","2020001124","03","050.9500C","02","기타지역","0","0","0"
"2020001124","2020001124","04","059.6700A","01","해당지역","68","69","68.75"
"2020001124","2020001124","04","059.6700A","02","기타지역","0","0","0"
"2020001124","2020001124","05","059.6900B","01","해당지역","64","64","64"
"2020001124","2020001124","05","059.6900B","02","기타지역","0","0","0"
"2020001124","2020001124","06","059.9700C","01","해당지역","68","69","68.5"
"2020001124","2020001124","06","059.9700C","02","기타지역","0","0","0"
"2020001124","2020001124","07","069.7900A","01","해당지역","72","72","72"
"2020001124","2020001124","07","069.7900A","02","기타지역","0","0","0"
"2020001124","2020001124","08","069.1800B","01","해당지역","69","74","69.7"
"2020001124","2020001124","08","069.1800B","02","기타지역","0","0","0"
"2020001118","2020001118","01","059.9998 ","01","해당지역","60","69","62.68"
"2020001118","2020001118","01","059.9998 ","02","기타지역","0","0","0"
"2020001118","2020001118","02","084.9991A","01","해당지역","63","71","64.64"
"2020001118","2020001118","02","084.9991A","02","기타지역","0","0","0"
"2020001118","2020001118","03","084.9990B","01","해당지역","63","71","65.69"
"2020001118","2020001118","03","084.9990B","02","기타지역","0","0","0"
"2020001111","2020001111","01","084.7824A","01","해당지역","33","62","43.2"
"2020001111","2020001111","01","084.7824A","02","기타지역","0","0","0"
"2020001111","2020001111","02","084.4267B","01","해당지역","31","62","40.97"
"2020001111","2020001111","02","084.4267B","02","기타지역","0","0","0"
"2020001109","2020001109","01","068.6834A","01","해당지역",,,
"2020001109","2020001109","01","068.6834A","02","기타지역",,,
"2020001109","2020001109","02","070.5465A","01","해당지역",,,
"2020001109","2020001109","02","070.5465A","02","기타지역",,,
"2020001109","2020001109","03","072.9550A","01","해당지역","0","0","0"
"2020001109","2020001109","03","072.9550A","02","기타지역","22","52","32.5"
"2020001109","2020001109","04","072.7740B","01","해당지역","0","0","0"
"2020001109","2020001109","04","072.7740B","02","기타지역","26","55","38.44"
"2020001106","2020001106","01","080.7480 ","01","해당지역",,,
"2020001106","2020001106","01","080.7480 ","02","기타지역",,,
"2020001106","2020001106","02","084.8550 ","01","해당지역",,,
"2020001106","2020001106","02","084.8550 ","02","기타지역",,,
"2020001105","2020001105","01","077.9839 ","01","해당지역",,,
"2020001105","2020001105","01","077.9839 ","02","기타지역",,,
"2020001105","2020001105","02","084.7370 ","01","해당지역",,,
"2020001105","2020001105","02","084.7370 ","02","기타지역",,,
"2020001095","2020001095","01","059.9200B","01","해당지역","49","57","52.64"
"2020001095","2020001095","01","059.9200B","02","기타지역","0","0","0"
"2020001095","2020001095","02","075.9300A","01","해당지역","34","60","40.59"
"2020001095","2020001095","02","075.9300A","02","기타지역","0","0","0"
"2020001095","2020001095","03","075.5400B","01","해당지역","28","65","37.35"
"2020001095","2020001095","03","075.5400B","02","기타지역","0","0","0"
"2020001095","2020001095","04","075.5700C","01","해당지역","28","54","35.87"
"2020001095","2020001095","04","075.5700C","02","기타지역","0","0","0"
"2020001095","2020001095","05","084.7300A","01","해당지역","45","69","52.19"
"2020001095","2020001095","05","084.7300A","02","기타지역","0","0","0"
"2020001095","2020001095","06","103.5700 ","01","해당지역","51","51","51"
"2020001095","2020001095","06","103.5700 ","02","기타지역","0","0","0"
"2020001095","2020001095","07","105.8900 ","01","해당지역","47","69","53.47"
"2020001095","2020001095","07","105.8900 ","02","기타지역","0","0","0"
"2020001095","2020001095","08","112.5500 ","01","해당지역","67","67","67"
"2020001095","2020001095","08","112.5500 ","02","기타지역","0","0","0"
"2020001095","2020001095","09","119.1100 ","01","해당지역","38","38","38"
"2020001095","2020001095","09","119.1100 ","02","기타지역","0","0","0"
"2020001095","2020001095","10","121.3900 ","01","해당지역","54","54","54"
"2020001095","2020001095","10","121.3900 ","02","기타지역","0","0","0"
"2020001095","2020001095","11","130.7300 ","01","해당지역","60","69","64.33"
"2020001095","2020001095","11","130.7300 ","02","기타지역","0","0","0"
"2020001095","2020001095","12","156.8100 ","01","해당지역","63","63","63"
"2020001095","2020001095","12","156.8100 ","02","기타지역","0","0","0"
"2020001092","2020001092","01","059.9012 ","01","해당지역",,,
"2020001092","2020001092","01","059.9012 ","02","기타지역",,,
"2020001092","2020001092","01","059.9012 ","03","기타경기",,,
"2020001092","2020001092","02","074.5762A","01","해당지역","53","69","58.5"
"2020001092","2020001092","02","074.5762A","02","기타지역","33","55","39"
"2020001092","2020001092","02","074.5762A","03","기타경기","42","54","48.67"
"2020001092","2020001092","03","074.5762B","01","해당지역","35","61","47.42"
"2020001092","2020001092","03","074.5762B","02","기타지역","28","58","38.18"
"2020001092","2020001092","03","074.5762B","03","기타경기","35","55","43.13"
"2020001092","2020001092","04","084.9382 ","01","해당지역","43","67","51.72"
"2020001092","2020001092","04","084.9382 ","02","기타지역","39","66","46.85"
"2020001092","2020001092","04","084.9382 ","03","기타경기","46","74","53.52"
"2020001087","2020001087","01","059.7186 ","01","해당지역","58","69","60.09"
"2020001087","2020001087","01","059.7186 ","02","기타지역","0","0","0"
"2020001087","2020001087","02","075.9378 ","01","해당지역","59","64","61.5"
"2020001087","2020001087","02","075.9378 ","02","기타지역","0","0","0"
"2020001087","2020001087","03","084.8107 ","01","해당지역","69","79","70.88"
"2020001087","2020001087","03","084.8107 ","02","기타지역","0","0","0"
"2020001079","2020001079","01","039.9290 ","01","해당지역","36","50","42.8"
"2020001079","2020001079","01","039.9290 ","02","기타지역","0","0","0"
"2020001079","2020001079","02","059.8650A","01","해당지역","44","67","49.73"
"2020001079","2020001079","02","059.8650A","02","기타지역","0","0","0"
"2020001079","2020001079","03","059.9460B","01","해당지역","34","51","40.03"
"2020001079","2020001079","03","059.9460B","02","기타지역","0","0","0"
"2020001079","2020001079","04","059.9850C","01","해당지역","35","56","43.56"
"2020001079","2020001079","04","059.9850C","02","기타지역","0","0","0"
"2020001079","2020001079","05","075.9740A","01","해당지역","50","74","55.55"
"2020001079","2020001079","05","075.9740A","02","기타지역","0","0","0"
"2020001079","2020001079","06","075.9980B","01","해당지역","40","55","46.29"
"2020001079","2020001079","06","075.9980B","02","기타지역","0","0","0"
"2020001079","2020001079","07","075.9160C","01","해당지역","42","63","48.55"
"2020001079","2020001079","07","075.9160C","02","기타지역","0","0","0"
"2020001079","2020001079","08","075.9940D","01","해당지역","43","59","49.26"
"2020001079","2020001079","08","075.9940D","02","기타지역","0","0","0"
"2020001079","2020001079","09","075.9400E","01","해당지역","34","54","40.7"
"2020001079","2020001079","09","075.9400E","02","기타지역","0","0","0"
"2020001079","2020001079","10","084.9620A","01","해당지역","63","74","66.22"
"2020001079","2020001079","10","084.9620A","02","기타지역","0","0","0"
"2020001079","2020001079","11","084.9260B","01","해당지역","55","70","59.19"
"2020001079","2020001079","11","084.9260B","02","기타지역","0","0","0"
"2020001079","2020001079","12","084.8930C","01","해당지역","47","66","52.45"
"2020001079","2020001079","12","084.8930C","02","기타지역","0","0","0"
"2020001079","2020001079","13","084.9330D","01","해당지역","58","69","60.43"
"2020001079","2020001079","13","084.9330D","02","기타지역","0","0","0"
"2020001079","2020001079","14","084.9860E","01","해당지역","48","64","54.52"
"2020001079","2020001079","14","084.9860E","02","기타지역","0","0","0"
"2020001079","2020001079","15","084.9710F","01","해당지역","55","64","58.64"
"2020001079","2020001079","15","084.9710F","02","기타지역","0","0","0"
"2020001078","2020001078","01","059.7829A","01","해당지역",,,
"2020001078","2020001078","01","059.7829A","02","기타지역",,,
"2020001078","2020001078","02","059.8551B","01","해당지역",,,
"2020001078","2020001078","02","059.8551B","02","기타지역",,,
"2020001078","2020001078","03","059.9662C","01","해당지역",,,
"2020001078","2020001078","03","059.9662C","02","기타지역",,,
"2020001078","2020001078","04","074.9933A","01","해당지역",,,
"2020001078","2020001078","04","074.9933A","02","기타지역",,,
"2020001078","2020001078","05","074.9669B","01","해당지역",,,
"2020001078","2020001078","05","074.9669B","02","기타지역",,,
"2020001078","2020001078","06","074.9627C","01","해당지역",,,
"2020001078","2020001078","06","074.9627C","02","기타지역",,,
"2020001078","2020001078","07","084.9633 ","01","해당지역","20","62","32.84"
"2020001078","2020001078","07","084.9633 ","02","기타지역","34","57","45.88"
"2020001077","2020001077","01","059.9277A","01","해당지역",,,
"2020001077","2020001077","01","059.9277A","02","기타지역",,,
"2020001077","2020001077","02","059.9827B","01","해당지역",,,
"2020001077","2020001077","02","059.9827B","02","기타지역",,,
"2020001077","2020001077","03","080.8622 ","01","해당지역",,,
"2020001077","2020001077","03","080.8622 ","02","기타지역",,,
"2020001075","2020001075","01","080.1510A","01","해당지역","16","62","30.28"
"2020001075","2020001075","01","080.1510A","02","기타지역","34","52","43"
"2020001075","2020001075","02","080.1510B","01","해당지역",,,
"2020001075","2020001075","02","080.1510B","02","기타지역",,,
"2020001075","2020001075","03","084.4032 ","01","해당지역","39","64","48.8"
"2020001075","2020001075","03","084.4032 ","02","기타지역","0","0","0"
"2020001074","2020001074","01","072.9775A","01","해당지역","0","0","0"
"2020001074","2020001074","01","072.9775A","02","기타지역","38","56","45.25"
"2020001074","2020001074","02","084.9725A","01","해당지역","41","70","49.91"
"2020001074","2020001074","02","084.9725A","02","기타지역","0","0","0"
"2020001074","2020001074","03","084.9401B","01","해당지역","29","62","39.06"
"2020001074","2020001074","03","084.9401B","02","기타지역","0","0","0"
"2020001073","2020001073","01","065.6419A","01","해당지역",,,
"2020001073","2020001073","01","065.6419A","02","기타지역",,,
"2020001073","2020001073","02","065.6671B","01","해당지역",,,
"2020001073","2020001073","02","065.6671B","02","기타지역",,,
"2020001073","2020001073","03","075.9453A","01","해당지역",,,
"2020001073","2020001073","03","075.9453A","02","기타지역",,,
"2020001073","2020001073","04","075.9812B","01","해당지역",,,
"2020001073","2020001073","04","075.9812B","02","기타지역",,,
"2020001073","2020001073","05","075.9205C","01","해당지역",,,
"2020001073","2020001073","05","075.9205C","02","기타지역",,,
"2020001073","2020001073","06","084.9700A","01","해당지역",,,
"2020001073","2020001073","06","084.9700A","02","기타지역",,,
"2020001073","2020001073","07","084.9709B","01","해당지역",,,
"2020001073","2020001073","07","084.9709B","02","기타지역",,,
"2020001073","2020001073","08","084.9339C","01","해당지역",,,
"2020001073","2020001073","08","084.9339C","02","기타지역",,,
"2020001065","2020001065","01","059.9828 ","01","해당지역",,,
"2020001065","2020001065","01","059.9828 ","02","기타지역",,,
"2020001065","2020001065","02","059.9977 ","01","해당지역",,,
"2020001065","2020001065","02","059.9977 ","02","기타지역",,,
"2020001065","2020001065","03","075.9828 ","01","해당지역","23","54","33.98"
"2020001065","2020001065","03","075.9828 ","02","기타지역","56","56","56"
"2020001065","2020001065","04","084.9861 ","01","해당지역","45","70","51.83"
"2020001065","2020001065","04","084.9861 ","02","기타지역","0","0","0"
"2020001064","2020001064","01","084.8600A","01","해당지역",,,
"2020001064","2020001064","01","084.8600A","02","기타지역",,,
"2020001064","2020001064","02","084.8600B","01","해당지역",,,
"2020001064","2020001064","02","084.8600B","02","기타지역",,,
"2020001064","2020001064","03","117.6700A","01","해당지역",,,
"2020001064","2020001064","03","117.6700A","02","기타지역",,,
"2020001064","2020001064","04","117.6700B","01","해당지역",,,
"2020001064","2020001064","04","117.6700B","02","기타지역",,,
"2020001053","2020001053","01","048.6774 ","01","해당지역","28","66","40.17"
"2020001053","2020001053","01","048.6774 ","02","기타지역","0","0","0"
"2020001053","2020001053","02","062.7449A","01","해당지역","52","64","56.5"
"2020001053","2020001053","02","062.7449A","02","기타지역","0","0","0"
"2020001053","2020001053","03","062.0192B","01","해당지역","53","62","58.22"
"2020001053","2020001053","03","062.0192B","02","기타지역","0","0","0"
"2020001050","2020001050","01","063.8510A","01","해당지역","38","65","48.82"
"2020001050","2020001050","01","063.8510A","02","기타지역","0","0","0"
"2020001050","2020001050","02","063.9980B","01","해당지역","41","59","46.73"
"2020001050","2020001050","02","063.9980B","02","기타지역","0","0","0"
"2020001050","2020001050","03","075.6170A","01","해당지역","49","69","56.08"
"2020001050","2020001050","03","075.6170A","02","기타지역","0","0","0"
"2020001050","2020001050","04","075.9380B","01","해당지역","44","60","49.88"
"2020001050","2020001050","04","075.9380B","02","기타지역","0","0","0"
"2020001050","2020001050","05","084.5140 ","01","해당지역","59","72","62.7"
"2020001050","2020001050","05","084.5140 ","02","기타지역","0","0","0"
"2020001049","2020001049","01","059.9710A","01","해당지역",,,
"2020001049","2020001049","01","059.9710A","02","기타지역",,,
"2020001049","2020001049","02","059.9138B","01","해당지역",,,
"2020001049","2020001049","02","059.9138B","02","기타지역",,,
"2020001049","2020001049","03","075.9392A","01","해당지역",,,
"2020001049","2020001049","03","075.9392A","02","기타지역",,,
"2020001049","2020001049","04","075.7975B","01","해당지역",,,
"2020001049","2020001049","04","075.7975B","02","기타지역",,,
"2020001049","2020001049","05","076.9852 ","01","해당지역",,,
"2020001049","2020001049","05","076.9852 ","02","기타지역",,,
"2020001049","2020001049","06","084.9726A","01","해당지역",,,
"2020001049","2020001049","06","084.9726A","02","기타지역",,,
"2020001049","2020001049","07","084.9594B","01","해당지역",,,
"2020001049","2020001049","07","084.9594B","02","기타지역",,,
"2020001049","2020001049","08","084.9144C","01","해당지역",,,
"2020001049","2020001049","08","084.9144C","02","기타지역",,,
"2020001047","2020001047","01","059.9758A","01","해당지역",,,
"2020001047","2020001047","01","059.9758A","02","기타지역",,,
"2020001047","2020001047","02","059.8810B","01","해당지역",,,
"2020001047","2020001047","02","059.8810B","02","기타지역",,,
"2020001047","2020001047","03","084.4175 ","01","해당지역",,,
"2020001047","2020001047","03","084.4175 ","02","기타지역",,,
"2020001043","2020001043","01","084.9976A","01","해당지역","22","63","34.72"
"2020001043","2020001043","01","084.9976A","02","기타지역","0","0","0"
"2020001043","2020001043","02","084.9965B","01","해당지역",,,
"2020001043","2020001043","02","084.9965B","02","기타지역",,,
"2020001043","2020001043","03","084.9974C","01","해당지역",,,
"2020001043","2020001043","03","084.9974C","02","기타지역",,,
"2020001043","2020001043","04","084.9940D","01","해당지역","0","0","0"
"2020001043","2020001043","04","084.9940D","02","기타지역","29","29","29"
"2020001043","2020001043","05","110.9955A","01","해당지역",,,
"2020001043","2020001043","05","110.9955A","02","기타지역",,,
"2020001043","2020001043","06","110.9912B","01","해당지역",,,
"2020001043","2020001043","06","110.9912B","02","기타지역",,,
"2020001043","2020001043","07","110.9921C","01","해당지역",,,
"2020001043","2020001043","07","110.9921C","02","기타지역",,,
"2020001043","2020001043","08","110.9913D","01","해당지역",,,
"2020001043","2020001043","08","110.9913D","02","기타지역",,,
"2020001041","2020001041","01","077.9781 ","01","해당지역","45","69","52.51"
"2020001041","2020001041","01","077.9781 ","02","기타지역","0","0","0"
"2020001041","2020001041","02","084.9839A","01","해당지역","49","79","56.9"
"2020001041","2020001041","02","084.9839A","02","기타지역","0","0","0"
"2020001041","2020001041","03","084.9868B","01","해당지역","46","69","53.32"
"2020001041","2020001041","03","084.9868B","02","기타지역","0","0","0"
"2020001041","2020001041","04","084.9957C","01","해당지역","43","67","51.2"
"2020001041","2020001041","04","084.9957C","02","기타지역","0","0","0"
"2020001041","2020001041","05","084.9954D","01","해당지역","42","64","48.94"
"2020001041","2020001041","05","084.9954D","02","기타지역","0","0","0"
"2020001041","2020001041","06","117.4366A","01","해당지역","50","65","55.58"
"2020001041","2020001041","06","117.4366A","02","기타지역","0","0","0"
"2020001041","2020001041","07","117.7413B","01","해당지역","51","67","56.36"
"2020001041","2020001041","07","117.7413B","02","기타지역","0","0","0"
"2020001031","2020001031","01","013.0830A","01","해당지역",,,
"2020001031","2020001031","01","013.0830A","02","기타지역",,,
"2020001031","2020001031","02","013.8800B","01","해당지역","0","0","0"
"2020001031","2020001031","02","013.8800B","02","기타지역","56","56","56"
"2020001031","2020001031","03","014.1390C","01","해당지역","25","51","35.63"
"2020001031","2020001031","03","014.1390C","02","기타지역","0","0","0"
"2020001031","2020001031","04","014.2130D","01","해당지역","18","57","31.1"
"2020001031","2020001031","04","014.2130D","02","기타지역","0","0","0"
"2020001031","2020001031","05","023.3810E","01","해당지역","28","56","38.18"
"2020001031","2020001031","05","023.3810E","02","기타지역","0","0","0"
"2020001031","2020001031","06","026.5370F","01","해당지역","34","55","40.79"
"2020001031","2020001031","06","026.5370F","02","기타지역","0","0","0"
"2020001031","2020001031","07","028.7500G","01","해당지역","60","60","60"
"2020001031","2020001031","07","028.7500G","02","기타지역","0","0","0"
"2020001031","2020001031","08","047.2010H","01","해당지역","54","61","57.5"
"2020001031","2020001031","08","047.2010H","02","기타지역","0","0","0"
"2020001030","2020001030","01","075.7246A","01","해당지역","43","62","48"
"2020001030","2020001030","01","075.7246A","02","기타지역","42","56","45.11"
"2020001030","2020001030","01","075.7246A","03","기타경기","45","61","50.21"
"2020001030","2020001030","02","084.9080A","01","해당지역","50","69","55.41"
"2020001030","2020001030","02","084.9080A","02","기타지역","48","64","51.47"
"2020001030","2020001030","02","084.9080A","03","기타경기","51","69","54.93"
"2020001030","2020001030","03","084.9279B","01","해당지역","41","59","48.71"
"2020001030","2020001030","03","084.9279B","02","기타지역","43","60","46.64"
"2020001030","2020001030","03","084.9279B","03","기타경기","45","61","49.25"
"2020001030","2020001030","04","084.9080C","01","해당지역","44","64","49.64"
"2020001030","2020001030","04","084.9080C","02","기타지역","44","69","47.68"
"2020001030","2020001030","04","084.9080C","03","기타경기","47","58","49.4"
"2020001029","2020001029","01","066.0300 ","01","해당지역","25","63","39.28"
"2020001029","2020001029","01","066.0300 ","02","기타지역","0","0","0"
"2020001029","2020001029","02","076.9500A","01","해당지역","27","69","37.77"
"2020001029","2020001029","02","076.9500A","02","기타지역","0","0","0"
"2020001029","2020001029","03","076.7000B","01","해당지역","25","64","36.9"
"2020001029","2020001029","03","076.7000B","02","기타지역","0","0","0"
"2020001029","2020001029","04","076.5600C","01","해당지역","14","53","26.6"
"2020001029","2020001029","04","076.5600C","02","기타지역","0","0","0"
"2020001029","2020001029","05","084.9200 ","01","해당지역","46","65","52.33"
"2020001029","2020001029","05","084.9200 ","02","기타지역","0","0","0"
"2020001027","2020001027","01","084.9769A","01","해당지역","54","74","58.5"
"2020001027","2020001027","01","084.9769A","02","기타지역","0","0","0"
"2020001027","2020001027","02","084.9899B","01","해당지역","51","67","55.43"
"2020001027","2020001027","02","084.9899B","02","기타지역","0","0","0"
"2020001026","2020001026","01","052.5980 ","01","해당지역",,,
"2020001026","2020001026","01","052.5980 ","02","기타지역",,,
"2020001026","2020001026","02","053.2642 ","01","해당지역",,,
"2020001026","2020001026","02","053.2642 ","02","기타지역",,,
"2020001026","2020001026","03","059.9806A","01","해당지역","0","0","0"
"2020001026","2020001026","03","059.9806A","02","기타지역","57","61","58.43"
"2020001026","2020001026","04","059.8423B","01","해당지역","0","0","0"
"2020001026","2020001026","04","059.8423B","02","기타지역","48","69","54.58"
"2020001026","2020001026","05","062.2423 ","01","해당지역","20","51","28.56"
"2020001026","2020001026","05","062.2423 ","02","기타지역","0","0","0"
"2020001026","2020001026","06","071.1310A","01","해당지역","44","63","53.29"
"2020001026","2020001026","06","071.1310A","02","기타지역","0","0","0"
"2020001026","2020001026","07","071.2948B","01","해당지역","31","60","42.59"
"2020001026","2020001026","07","071.2948B","02","기타지역","0","0","0"
"2020001026","2020001026","08","084.8409 ","01","해당지역","53","73","59.33"
"2020001026","2020001026","08","084.8409 ","02","기타지역","0","0","0"
"2020001026","2020001026","09","105.4455 ","01","해당지역","74","74","74"
"2020001026","2020001026","09","105.4455 ","02","기타지역","0","0","0"
"2020001023","2020001023","01","084.9769A","01","해당지역","46","79","51.74"
"2020001023","2020001023","01","084.9769A","02","기타지역","0","0","0"
"2020001023","2020001023","02","084.9899B","01","해당지역","50","60","53.84"
"2020001023","2020001023","02","084.9899B","02","기타지역","0","0","0"
"2020001022","2020001022","01","085.6825A","01","해당지역",,,
"2020001022","2020001022","01","085.6825A","02","기타지역",,,
"2020001022","2020001022","01","085.6825A","03","기타경기",,,
"2020001022","2020001022","02","085.6885B","01","해당지역",,,
"2020001022","2020001022","02","085.6885B","02","기타지역",,,
"2020001022","2020001022","02","085.6885B","03","기타경기",,,
"2020001022","2020001022","03","085.9155C","01","해당지역",,,
"2020001022","2020001022","03","085.9155C","02","기타지역",,,
"2020001022","2020001022","03","085.9155C","03","기타경기",,,
"2020001022","2020001022","04","085.9155D","01","해당지역",,,
"2020001022","2020001022","04","085.9155D","02","기타지역",,,
"2020001022","2020001022","04","085.9155D","03","기타경기",,,
"2020001022","2020001022","05","085.6885E","01","해당지역",,,
"2020001022","2020001022","05","085.6885E","02","기타지역",,,
"2020001022","2020001022","05","085.6885E","03","기타경기",,,
"2020001022","2020001022","06","101.6315A","01","해당지역",,,
"2020001022","2020001022","06","101.6315A","02","기타지역",,,
"2020001022","2020001022","06","101.6315A","03","기타경기",,,
"2020001022","2020001022","07","101.9360B","01","해당지역",,,
"2020001022","2020001022","07","101.9360B","02","기타지역",,,
"2020001022","2020001022","07","101.9360B","03","기타경기",,,
"2020001022","2020001022","08","101.6790C","01","해당지역",,,
"2020001022","2020001022","08","101.6790C","02","기타지역",,,
"2020001022","2020001022","08","101.6790C","03","기타경기",,,
"2020001022","2020001022","09","101.6790D","01","해당지역",,,
"2020001022","2020001022","09","101.6790D","02","기타지역",,,
"2020001022","2020001022","09","101.6790D","03","기타경기",,,
"2020001022","2020001022","10","124.7345A","01","해당지역",,,
"2020001022","2020001022","10","124.7345A","02","기타지역",,,
"2020001022","2020001022","10","124.7345A","03","기타경기",,,
"2020001022","2020001022","11","124.6783B","01","해당지역",,,
"2020001022","2020001022","11","124.6783B","02","기타지역",,,
"2020001022","2020001022","11","124.6783B","03","기타경기",,,
"2020001022","2020001022","12","124.7048C","01","해당지역",,,
"2020001022","2020001022","12","124.7048C","02","기타지역",,,
"2020001022","2020001022","12","124.7048C","03","기타경기",,,
"2020001022","2020001022","13","124.7048D","01","해당지역",,,
"2020001022","2020001022","13","124.7048D","02","기타지역",,,
"2020001022","2020001022","13","124.7048D","03","기타경기",,,
"2020001012","2020001012","01","059.8299A","01","해당지역","43","61","49.41"
"2020001012","2020001012","01","059.8299A","02","기타지역","0","0","0"
"2020001012","2020001012","02","059.9497B","01","해당지역","28","60","39.91"
"2020001012","2020001012","02","059.9497B","02","기타지역","0","0","0"
"2020001012","2020001012","03","059.8942C","01","해당지역","58","64","60"
"2020001012","2020001012","03","059.8942C","02","기타지역","0","0","0"
"2020001012","2020001012","04","074.9325A","01","해당지역","49","69","53.56"
"2020001012","2020001012","04","074.9325A","02","기타지역","0","0","0"
"2020001012","2020001012","05","074.7862B","01","해당지역","45","66","51.82"
"2020001012","2020001012","05","074.7862B","02","기타지역","0","0","0"
"2020001012","2020001012","06","084.9710A","01","해당지역","59","71","62.74"
"2020001012","2020001012","06","084.9710A","02","기타지역","0","0","0"
"2020001012","2020001012","07","084.9537B","01","해당지역","52","74","56.23"
"2020001012","2020001012","07","084.9537B","02","기타지역","0","0","0"
"2020001012","2020001012","08","099.8644 ","01","해당지역",,,
"2020001012","2020001012","08","099.8644 ","02","기타지역",,,
"2020001008","2020001008","01","084.9183A","01","해당지역","57","69","60.14"
"2020001008","2020001008","01","084.9183A","02","기타지역","0","0","0"
"2020001008","2020001008","02","084.9589B","01","해당지역","51","70","55.12"
"2020001008","2020001008","02","084.9589B","02","기타지역","0","0","0"
"2020001008","2020001008","03","101.9184 ","01","해당지역",,,
"2020001008","2020001008","03","101.9184 ","02","기타지역",,,
"2020001008","2020001008","04","119.9579 ","01","해당지역",,,
"2020001008","2020001008","04","119.9579 ","02","기타지역",,,
"2020001007","2020001007","01","078.4600A","01","해당지역",,,
"2020001007","2020001007","01","078.4600A","02","기타지역",,,
"2020001007","2020001007","02","078.9400B","01","해당지역",,,
"2020001007","2020001007","02","078.9400B","02","기타지역",,,
"2020001007","2020001007","03","079.3800A","01","해당지역",,,
"2020001007","2020001007","03","079.3800A","02","기타지역",,,
"2020001007","2020001007","04","079.0600B","01","해당지역",,,
"2020001007","2020001007","04","079.0600B","02","기타지역",,,
"2020001007","2020001007","05","081.0100 ","01","해당지역",,,
"2020001007","2020001007","05","081.0100 ","02","기타지역",,,
"2020001007","2020001007","06","083.8800 ","01","해당지역",,,
"2020001007","2020001007","06","083.8800 ","02","기타지역",,,
"2020001006","2020001006","01","059.9260A","01","해당지역",,,
"2020001006","2020001006","01","059.9260A","02","기타지역",,,
"2020001006","2020001006","02","059.9960B","01","해당지역",,,
