공급지역명,공급규모,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구,거주지역,접수건수,경쟁률,최고당첨가점,토픽 1,토픽 2,토픽 3,토픽 4,토픽 5,토픽 6,토픽 7,기준금리,시세차익
경기,374,N,Y,N,Y,N,N,N,해당지역,465.0,31.0,69.0,0.0006333333333333,0.2698333333333333,0.0006666666666666,0.0747333333333333,0.1199,0.5335666666666667,0.0006666666666666,0.5,453973432.6473113
경기,374,N,Y,N,Y,N,N,N,해당지역,1424.0,64.73,69.0,0.0006333333333333,0.2698333333333333,0.0006666666666666,0.0747333333333333,0.1199,0.5335666666666667,0.0006666666666666,0.5,563966300.5869298
경기,374,N,Y,N,Y,N,N,N,해당지역,232.0,46.4,59.0,0.0006333333333333,0.2698333333333333,0.0006666666666666,0.0747333333333333,0.1199,0.5335666666666667,0.0006666666666666,0.5,543966554.7144965
경기,374,N,Y,N,Y,N,N,N,해당지역,3714.0,116.06,68.0,0.0006333333333333,0.2698333333333333,0.0006666666666666,0.0747333333333333,0.1199,0.5335666666666667,0.0006666666666666,0.5,629962289.5223935
경기,29,N,N,N,N,N,N,N,해당지역,8.0,0.89,47.0,0.0008,0.0008,0.1101,0.1283,0.7583,0.0008,0.0008,0.5,284983156.6348206
경기,29,N,N,N,N,N,N,N,해당지역,2.0,1.0,17.0,0.0008,0.0008,0.1101,0.1283,0.7583,0.0008,0.0008,0.5,280983156.0171471
경기,29,N,N,N,N,N,N,N,해당지역,3.0,1.5,42.0,0.0008,0.0008,0.1101,0.1283,0.7583,0.0008,0.0008,0.5,329980347.9332972
경기,29,N,N,N,N,N,N,N,해당지역,7.0,3.5,34.0,0.0008,0.0008,0.1101,0.1283,0.7583,0.0008,0.0008,0.5,360978663.50974345
경기,29,N,N,N,N,N,N,N,해당지역,2.0,2.0,24.0,0.0008,0.0008,0.1101,0.1283,0.7583,0.0008,0.0008,0.5,360978662.30247265
서울,45,Y,Y,Y,N,N,N,N,해당지역,19.0,4.75,51.0,0.0008,0.0008,0.1101,0.1283,0.7583,0.0008,0.0008,0.5,158587653.9455339
서울,45,Y,Y,Y,N,N,N,N,해당지역,30.0,4.29,49.0,0.0008,0.0008,0.1101,0.1283,0.7583,0.0008,0.0008,0.5,208884293.5529836
서울,45,Y,Y,Y,N,N,N,N,해당지역,24.0,8.0,46.0,0.0008,0.0008,0.1101,0.1283,0.7583,0.0008,0.0008,0.5,382372271.64523727
서울,45,Y,Y,Y,N,N,N,N,해당지역,42.0,8.4,47.0,0.0008,0.0008,0.1101,0.1283,0.7583,0.0008,0.0008,0.5,460665714.72238576
서울,45,Y,Y,Y,N,N,N,N,해당지역,50.0,8.33,53.0,0.0008,0.0008,0.1101,0.1283,0.7583,0.0008,0.0008,0.5,485265624.3477043
서울,45,Y,Y,Y,N,N,N,N,해당지역,28.0,14.0,58.0,0.0008,0.0008,0.1101,0.1283,0.7583,0.0008,0.0008,0.5,582260045.0885686
서울,45,Y,Y,Y,N,N,N,N,해당지역,105.0,52.5,54.0,0.0008,0.0008,0.1101,0.1283,0.7583,0.0008,0.0008,0.5,585259299.8373353
서울,45,Y,Y,Y,N,N,N,N,해당지역,61.0,61.0,49.0,0.0008,0.0008,0.1101,0.1283,0.7583,0.0008,0.0008,0.5,886631827.2937256
서울,45,Y,Y,Y,N,N,N,N,해당지역,29.0,29.0,55.0,0.0008,0.0008,0.1101,0.1283,0.7583,0.0008,0.0008,0.5,887831941.2101887
경기,32,N,N,N,N,N,N,N,해당지역,4.0,0.67,49.0,0.0008,0.0008,0.1101,0.1283,0.7583,0.0008,0.0008,0.5,302971847.7331397
경기,32,N,N,N,N,N,N,N,해당지역,4.0,0.8,58.0,0.0008,0.0008,0.1101,0.1283,0.7583,0.0008,0.0008,0.5,287969764.3402922
경기,32,N,N,N,N,N,N,N,해당지역,3.0,0.6,35.0,0.0008,0.0008,0.1101,0.1283,0.7583,0.0008,0.0008,0.5,292968316.06951374
경기,32,N,N,N,N,N,N,N,해당지역,10.0,2.0,69.0,0.0008,0.0008,0.1101,0.1283,0.7583,0.0008,0.0008,0.5,297967315.271102
인천,884,N,N,N,N,N,N,N,해당지역,253.0,5.88,56.0,0.0011333333333333,0.3799999999999999,0.2183333333333333,0.0756333333333333,0.0139,0.2523333333333333,0.0586333333333333,0.5,252982185.0266717
인천,884,N,N,N,N,N,N,N,해당지역,223.0,5.31,59.0,0.0011333333333333,0.3799999999999999,0.2183333333333333,0.0756333333333333,0.0139,0.2523333333333333,0.0586333333333333,0.5,252982185.0266717
인천,884,N,N,N,N,N,N,N,해당지역,245.0,27.22,56.0,0.0011333333333333,0.3799999999999999,0.2183333333333333,0.0756333333333333,0.0139,0.2523333333333333,0.0586333333333333,0.5,347875341.0973055
인천,884,N,N,N,N,N,N,N,해당지역,767.0,33.35,61.0,0.0011333333333333,0.3799999999999999,0.2183333333333333,0.0756333333333333,0.0139,0.2523333333333333,0.0586333333333333,0.5,377974338.5343718
인천,884,N,N,N,N,N,N,N,해당지역,5466.0,76.99,69.0,0.0011333333333333,0.3799999999999999,0.2183333333333333,0.0756333333333333,0.0139,0.2523333333333333,0.0586333333333333,0.5,441770401.8154342
인천,884,N,N,N,N,N,N,N,해당지역,734.0,45.88,61.0,0.0011333333333333,0.3799999999999999,0.2183333333333333,0.0756333333333333,0.0139,0.2523333333333333,0.0586333333333333,0.5,434170392.53747064
인천,884,N,N,N,N,N,N,N,해당지역,441.0,36.75,59.0,0.0011333333333333,0.3799999999999999,0.2183333333333333,0.0756333333333333,0.0139,0.2523333333333333,0.0586333333333333,0.5,439970397.17645246
인천,884,N,N,N,N,N,N,N,해당지역,844.0,105.5,69.0,0.0011333333333333,0.3799999999999999,0.2183333333333333,0.0756333333333333,0.0139,0.2523333333333333,0.0586333333333333,0.5,512363005.3537222
인천,884,N,N,N,N,N,N,N,해당지역,607.0,55.18,66.0,0.0011333333333333,0.3799999999999999,0.2183333333333333,0.0756333333333333,0.0139,0.2523333333333333,0.0586333333333333,0.5,512963007.2290553
인천,884,N,N,N,N,N,N,N,해당지역,4451.0,48.91,72.0,0.0011333333333333,0.3799999999999999,0.2183333333333333,0.0756333333333333,0.0139,0.2523333333333333,0.0586333333333333,0.5,509063180.0064528
인천,884,N,N,N,N,N,N,N,해당지역,20865.0,117.22,79.0,0.0011333333333333,0.3799999999999999,0.2183333333333333,0.0756333333333333,0.0139,0.2523333333333333,0.0586333333333333,0.5,568758060.396501
인천,884,N,N,N,N,N,N,N,해당지역,6206.0,144.33,74.0,0.0011333333333333,0.3799999999999999,0.2183333333333333,0.0756333333333333,0.0139,0.2523333333333333,0.0586333333333333,0.5,577458068.5887454
경기,767,N,N,Y,N,N,Y,N,해당지역,24.0,1.09,43.0,0.0165333333333333,0.1219666666666666,0.1276666666666666,0.1694,0.1397333333333333,0.3754666666666666,0.0491333333333333,0.5,354965431.1667313
경기,767,N,N,Y,N,N,Y,N,기타지역,48.0,2.64,61.0,0.0165333333333333,0.1219666666666666,0.1276666666666666,0.1694,0.1397333333333333,0.3754666666666666,0.0491333333333333,0.5,354965431.1667313
경기,767,N,N,Y,N,N,Y,N,해당지역,42.0,1.83,56.0,0.0165333333333333,0.1219666666666666,0.1276666666666666,0.1694,0.1397333333333333,0.3754666666666666,0.0491333333333333,0.5,366963328.87814146
경기,767,N,N,Y,N,N,Y,N,기타지역,57.0,3.23,55.0,0.0165333333333333,0.1219666666666666,0.1276666666666666,0.1694,0.1397333333333333,0.3754666666666666,0.0491333333333333,0.5,366963328.87814146
경기,767,N,N,Y,N,N,Y,N,해당지역,127.0,2.27,59.0,0.0165333333333333,0.1219666666666666,0.1276666666666666,0.1694,0.1397333333333333,0.3754666666666666,0.0491333333333333,0.5,384960669.2599398
경기,767,N,N,Y,N,N,Y,N,기타지역,276.0,7.54,65.0,0.0165333333333333,0.1219666666666666,0.1276666666666666,0.1694,0.1397333333333333,0.3754666666666666,0.0491333333333333,0.5,384960669.2599398
경기,767,N,N,Y,N,N,Y,N,해당지역,119.0,4.1,64.0,0.0165333333333333,0.1219666666666666,0.1276666666666666,0.1694,0.1397333333333333,0.3754666666666666,0.0491333333333333,0.5,386960676.5280475
경기,767,N,N,Y,N,N,Y,N,기타지역,208.0,11.73,62.0,0.0165333333333333,0.1219666666666666,0.1276666666666666,0.1694,0.1397333333333333,0.3754666666666666,0.0491333333333333,0.5,386960676.5280475
경기,767,N,N,Y,N,N,Y,N,해당지역,8.0,0.86,62.0,0.0165333333333333,0.1219666666666666,0.1276666666666666,0.1694,0.1397333333333333,0.3754666666666666,0.0491333333333333,0.5,378960670.9728059
경기,767,N,N,Y,N,N,Y,N,기타지역,34.0,3.0,52.0,0.0165333333333333,0.1219666666666666,0.1276666666666666,0.1694,0.1397333333333333,0.3754666666666666,0.0491333333333333,0.5,378960670.9728059
경기,172,N,N,N,N,N,N,N,해당지역,432.0,19.64,63.0,0.0009333333333333,0.0251666666666666,0.6542,0.0305666666666666,0.0709,0.2172999999999999,0.0009333333333333,0.5,439971092.9741367
경기,172,N,N,N,N,N,N,N,해당지역,479.0,18.42,69.0,0.0009333333333333,0.0251666666666666,0.6542,0.0305666666666666,0.0709,0.2172999999999999,0.0009333333333333,0.5,568959285.5916015
경기,172,N,N,N,N,N,N,N,해당지역,430.0,15.93,60.0,0.0009333333333333,0.0251666666666666,0.6542,0.0305666666666666,0.0709,0.2172999999999999,0.0009333333333333,0.5,566959235.6523228
경기,172,N,N,N,N,N,N,N,해당지역,265.0,10.6,69.0,0.0009333333333333,0.0251666666666666,0.6542,0.0305666666666666,0.0709,0.2172999999999999,0.0009333333333333,0.5,568959451.7181107
인천,54,N,N,N,N,N,N,N,해당지역,104.0,104.0,57.0,0.0008,0.3768,0.0009,0.0684,0.0177,0.5346,0.0009,0.5,373969332.3738579
인천,54,N,N,N,N,N,N,N,해당지역,80.0,80.0,58.0,0.0008,0.3768,0.0009,0.0684,0.0177,0.5346,0.0009,0.5,377969380.9399174
인천,54,N,N,N,N,N,N,N,해당지역,1004.0,37.19,64.0,0.0008,0.3768,0.0009,0.0684,0.0177,0.5346,0.0009,0.5,468962072.46368104
서울,98,Y,Y,N,Y,N,N,N,해당지역,1022.0,170.33,69.0,0.1861333333333333,0.2080333333333333,0.0012333333333333,0.5362333333333333,0.0012333333333333,0.0659333333333333,0.0012333333333333,0.5,1029857795.3514032
서울,98,Y,Y,N,Y,N,N,N,해당지역,3185.0,127.4,69.0,0.1861333333333333,0.2080333333333333,0.0012333333333333,0.5362333333333333,0.0012333333333333,0.0659333333333333,0.0012333333333333,0.5,1232829314.588449
서울,98,Y,Y,N,Y,N,N,N,해당지역,2152.0,55.18,69.0,0.1861333333333333,0.2080333333333333,0.0012333333333333,0.5362333333333333,0.0012333333333333,0.0659333333333333,0.0012333333333333,0.5,1720758382.9780145
서울,98,Y,Y,N,Y,N,N,N,해당지역,1400.0,63.64,74.0,0.1861333333333333,0.2080333333333333,0.0012333333333333,0.5362333333333333,0.0012333333333333,0.0659333333333333,0.0012333333333333,0.5,1674758326.073393
서울,98,Y,Y,N,Y,N,N,N,해당지역,3446.0,574.33,72.0,0.1861333333333333,0.2080333333333333,0.0012333333333333,0.5362333333333333,0.0012333333333333,0.0659333333333333,0.0012333333333333,0.5,2054692800.4019809
경기,665,N,Y,N,N,N,N,N,해당지역,10257.0,78.9,74.0,0.0019666666666666,0.2715333333333333,0.0935666666666666,0.1746666666666666,0.0019333333333333,0.1734333333333333,0.2829666666666666,0.5,726938745.8002113
경기,665,N,Y,N,N,N,N,N,해당지역,2497.0,29.38,74.0,0.0019666666666666,0.2715333333333333,0.0935666666666666,0.1746666666666666,0.0019333333333333,0.1734333333333333,0.2829666666666666,0.5,719938695.1304367
경기,665,N,Y,N,N,N,N,N,해당지역,1277.0,30.4,69.0,0.0019666666666666,0.2715333333333333,0.0935666666666666,0.1746666666666666,0.0019333333333333,0.1734333333333333,0.2829666666666666,0.5,724938752.5128738
경기,665,N,Y,N,N,N,N,N,해당지역,2787.0,29.03,69.0,0.0019666666666666,0.2715333333333333,0.0935666666666666,0.1746666666666666,0.0019333333333333,0.1734333333333333,0.2829666666666666,0.5,882924221.4031332
경기,665,N,Y,N,N,N,N,N,해당지역,1018.0,16.16,66.0,0.0019666666666666,0.2715333333333333,0.0935666666666666,0.1746666666666666,0.0019333333333333,0.1734333333333333,0.2829666666666666,0.5,868924265.5767828
경기,665,N,Y,N,N,N,N,N,해당지역,383.0,12.35,64.0,0.0019666666666666,0.2715333333333333,0.0935666666666666,0.1746666666666666,0.0019333333333333,0.1734333333333333,0.2829666666666666,0.5,878924391.4572486
경기,665,N,Y,N,N,N,N,N,해당지역,15.0,15.0,48.0,0.0019666666666666,0.2715333333333333,0.0935666666666666,0.1746666666666666,0.0019333333333333,0.1734333333333333,0.2829666666666666,0.5,1250888279.1377082
경기,665,N,Y,N,N,N,N,N,해당지역,11.0,11.0,40.0,0.0019666666666666,0.2715333333333333,0.0935666666666666,0.1746666666666666,0.0019333333333333,0.1734333333333333,0.2829666666666666,0.5,1534863035.0517607
경기,665,N,Y,N,N,N,N,N,해당지역,6.0,6.0,53.0,0.0019666666666666,0.2715333333333333,0.0935666666666666,0.1746666666666666,0.0019333333333333,0.1734333333333333,0.2829666666666666,0.5,1527863129.823006
서울,474,Y,Y,N,Y,N,N,N,해당지역,3004.0,28.07,75.0,0.0015999999999999,0.4730333333333333,0.0116333333333333,0.1465333333333333,0.0058666666666666,0.0772666666666666,0.2841,0.5,973713929.4403416
서울,474,Y,Y,N,Y,N,N,N,해당지역,500.0,18.52,59.0,0.0015999999999999,0.4730333333333333,0.0116333333333333,0.1465333333333333,0.0058666666666666,0.0772666666666666,0.2841,0.5,986413924.7050245
서울,474,Y,Y,N,Y,N,N,N,해당지역,541.0,16.39,64.0,0.0015999999999999,0.4730333333333333,0.0116333333333333,0.1465333333333333,0.0058666666666666,0.0772666666666666,0.2841,0.5,997814336.1036397
서울,474,Y,Y,N,Y,N,N,N,해당지역,1869.0,13.74,65.0,0.0015999999999999,0.4730333333333333,0.0116333333333333,0.1465333333333333,0.0058666666666666,0.0772666666666666,0.2841,0.5,1158292438.4186494
서울,474,Y,Y,N,Y,N,N,N,해당지역,333.0,8.33,58.0,0.0015999999999999,0.4730333333333333,0.0116333333333333,0.1465333333333333,0.0058666666666666,0.0772666666666666,0.2841,0.5,1171592400.249123
서울,474,Y,Y,N,Y,N,N,N,해당지역,1821.0,40.47,69.0,0.0015999999999999,0.4730333333333333,0.0116333333333333,0.1465333333333333,0.0058666666666666,0.0772666666666666,0.2841,0.5,1273278036.59723
서울,474,Y,Y,N,Y,N,N,N,해당지역,586.0,20.93,65.0,0.0015999999999999,0.4730333333333333,0.0116333333333333,0.1465333333333333,0.0058666666666666,0.0772666666666666,0.2841,0.5,1288678053.6730707
서울,474,Y,Y,N,Y,N,N,N,해당지역,313.0,15.65,60.0,0.0015999999999999,0.4730333333333333,0.0116333333333333,0.1465333333333333,0.0058666666666666,0.0772666666666666,0.2841,0.5,1296278057.4039266
서울,474,Y,Y,N,Y,N,N,N,해당지역,277.0,46.17,62.0,0.0015999999999999,0.4730333333333333,0.0116333333333333,0.1465333333333333,0.0058666666666666,0.0772666666666666,0.2841,0.5,1274278079.9325566
서울,474,Y,Y,N,Y,N,N,N,해당지역,966.0,60.38,62.0,0.0015999999999999,0.4730333333333333,0.0116333333333333,0.1465333333333333,0.0058666666666666,0.0772666666666666,0.2841,0.5,1595340738.6563718
서울,474,Y,Y,N,Y,N,N,N,해당지역,588.0,36.75,73.0,0.0015999999999999,0.4730333333333333,0.0116333333333333,0.1465333333333333,0.0058666666666666,0.0772666666666666,0.2841,0.5,1612840721.7240255
경기,804,N,N,Y,N,N,Y,N,기타지역,20.0,1.81,51.0,0.0006,0.6796,0.1135,0.0183,0.1868,0.0006,0.0006,0.5,328865966.03741837
경기,804,N,N,Y,N,N,Y,N,기타지역,19.0,1.64,45.0,0.0006,0.6796,0.1135,0.0183,0.1868,0.0006,0.0006,0.5,333165860.07106584
경기,804,N,N,Y,N,N,Y,N,기타지역,190.0,3.13,55.0,0.0006,0.6796,0.1135,0.0183,0.1868,0.0006,0.0006,0.5,366060250.9844755
경기,804,N,N,Y,N,N,Y,N,기타지역,132.0,1.94,52.0,0.0006,0.6796,0.1135,0.0183,0.1868,0.0006,0.0006,0.5,365060353.2450547
경기,512,Y,Y,Y,N,Y,Y,Y,해당지역,2120.0,24.09,73.0,0.0007333333333333,0.4513666666666666,0.0113,0.3756333333333333,0.1595666666666666,0.0007333333333333,0.0007333333333333,0.5,615900261.4587015
경기,512,Y,Y,Y,N,Y,Y,Y,기타지역,10634.0,121.21,75.0,0.0007333333333333,0.4513666666666666,0.0113,0.3756333333333333,0.1595666666666666,0.0007333333333333,0.0007333333333333,0.5,615900261.4587015
경기,88,N,Y,N,Y,N,N,N,해당지역,46.0,5.75,54.0,0.1219,0.5658,0.0010333333333333,0.1277333333333333,0.1488,0.0010333333333333,0.0337666666666666,0.5,460160834.11236584
경기,88,N,Y,N,Y,N,N,N,해당지역,67.0,3.72,54.0,0.1219,0.5658,0.0010333333333333,0.1277333333333333,0.1488,0.0010333333333333,0.0337666666666666,0.5,447980543.30590445
경기,88,N,Y,N,Y,N,N,N,해당지역,25.0,2.78,52.0,0.1219,0.5658,0.0010333333333333,0.1277333333333333,0.1488,0.0010333333333333,0.0337666666666666,0.5,438410543.30590445
경기,88,N,Y,N,Y,N,N,N,해당지역,149.0,8.28,60.0,0.1219,0.5658,0.0010333333333333,0.1277333333333333,0.1488,0.0010333333333333,0.0337666666666666,0.5,531327406.1336674
경기,88,N,Y,N,Y,N,N,N,해당지역,45.0,11.25,55.0,0.1219,0.5658,0.0010333333333333,0.1277333333333333,0.1488,0.0010333333333333,0.0337666666666666,0.5,540537406.1336673
인천,342,N,N,N,N,N,Y,N,해당지역,1892.0,189.2,67.0,0.0011,0.3097666666666666,0.1160666666666666,0.5022333333333333,0.0517666666666666,0.0011,0.018,0.5,722935909.2429166
인천,342,N,N,N,N,N,Y,N,해당지역,9712.0,313.29,75.0,0.0011,0.3097666666666666,0.1160666666666666,0.5022333333333333,0.0517666666666666,0.0011,0.018,0.5,809928260.8991446
인천,342,N,N,N,N,N,Y,N,해당지역,1427.0,75.11,69.0,0.0011,0.3097666666666666,0.1160666666666666,0.5022333333333333,0.0517666666666666,0.0011,0.018,0.5,787928294.6666666
인천,342,N,N,N,N,N,Y,N,해당지역,806.0,80.6,63.0,0.0011,0.3097666666666666,0.1160666666666666,0.5022333333333333,0.0517666666666666,0.0011,0.018,0.5,783928311.5504278
인천,342,N,N,N,N,N,Y,N,해당지역,472.0,157.33,79.0,0.0011,0.3097666666666666,0.1160666666666666,0.5022333333333333,0.0517666666666666,0.0011,0.018,0.5,773928294.6666667
경기,428,N,Y,Y,N,N,Y,N,해당지역,3648.0,456.0,74.0,0.1053333333333333,0.2706666666666666,0.0009,0.3318666666666667,0.2894333333333334,0.0009,0.0009,0.5,563727098.8105377
경기,428,N,Y,Y,N,N,Y,N,기타지역,1533.0,807.92,79.0,0.1053333333333333,0.2706666666666666,0.0009,0.3318666666666667,0.2894333333333334,0.0009,0.0009,0.5,563727098.8105377
경기,428,N,Y,Y,N,N,Y,N,해당지역,9394.0,213.5,70.0,0.1053333333333333,0.2706666666666666,0.0009,0.3318666666666667,0.2894333333333334,0.0009,0.0009,0.5,562427514.1147026
경기,428,N,Y,Y,N,N,Y,N,기타지역,3543.0,314.12,74.0,0.1053333333333333,0.2706666666666666,0.0009,0.3318666666666667,0.2894333333333334,0.0009,0.0009,0.5,562427514.1147026
경기,428,N,Y,Y,N,N,Y,N,해당지역,3580.0,96.76,68.0,0.1053333333333333,0.2706666666666666,0.0009,0.3318666666666667,0.2894333333333334,0.0009,0.0009,0.5,556727076.6858135
경기,428,N,Y,Y,N,N,Y,N,기타지역,1858.0,156.61,69.0,0.1053333333333333,0.2706666666666666,0.0009,0.3318666666666667,0.2894333333333334,0.0009,0.0009,0.5,556727076.6858135
경기,428,N,Y,Y,N,N,Y,N,해당지역,6204.0,282.0,71.0,0.1053333333333333,0.2706666666666666,0.0009,0.3318666666666667,0.2894333333333334,0.0009,0.0009,0.5,569519578.8626391
경기,428,N,Y,Y,N,N,Y,N,기타지역,1673.0,353.97,75.0,0.1053333333333333,0.2706666666666666,0.0009,0.3318666666666667,0.2894333333333334,0.0009,0.0009,0.5,569519578.8626391
경기,428,N,Y,Y,N,N,Y,N,해당지역,28.0,28.0,69.0,0.1053333333333333,0.2706666666666666,0.0009,0.3318666666666667,0.2894333333333334,0.0009,0.0009,0.5,1540053855.031573
경기,428,N,Y,Y,N,N,Y,N,해당지역,21.0,21.0,57.0,0.1053333333333333,0.2706666666666666,0.0009,0.3318666666666667,0.2894333333333334,0.0009,0.0009,0.5,1555483831.6404505
경기,530,N,Y,Y,N,N,N,N,해당지역,786.0,19.65,74.0,0.1197666666666666,0.3353666666666666,0.1769666666666667,0.1031333333333333,0.0012,0.1234666666666666,0.1401,0.5,669230586.694062
경기,530,N,Y,Y,N,N,N,N,해당지역,1324.0,15.05,69.0,0.1197666666666666,0.3353666666666666,0.1769666666666667,0.1031333333333333,0.0012,0.1234666666666666,0.1401,0.5,668230595.1911327
경기,530,N,Y,Y,N,N,N,N,해당지역,1093.0,11.63,67.0,0.1197666666666666,0.3353666666666666,0.1769666666666667,0.1031333333333333,0.0012,0.1234666666666666,0.1401,0.5,655730692.662338
경기,530,N,Y,Y,N,N,N,N,해당지역,364.0,15.17,78.0,0.1197666666666666,0.3353666666666666,0.1769666666666667,0.1031333333333333,0.0012,0.1234666666666666,0.1401,0.5,669530580.8114746
경기,530,N,Y,Y,N,N,N,N,해당지역,1892.0,18.19,69.0,0.1197666666666666,0.3353666666666666,0.1769666666666667,0.1031333333333333,0.0012,0.1234666666666666,0.1401,0.5,783318564.2377386
경기,52,N,N,N,N,N,N,N,해당지역,77.0,12.83,48.0,0.0014,0.00135,0.00135,0.00135,0.8614999999999999,0.00135,0.13165,0.5,310966719.69385475
경기,52,N,N,N,N,N,N,N,해당지역,37.0,5.29,50.0,0.0014,0.00135,0.00135,0.00135,0.8614999999999999,0.00135,0.13165,0.5,311966719.69385475
경기,52,N,N,N,N,N,N,N,해당지역,4.0,4.0,18.0,0.0014,0.00135,0.00135,0.00135,0.8614999999999999,0.00135,0.13165,0.5,327963946.635478
경기,52,N,N,N,N,N,N,N,해당지역,45.0,15.0,52.0,0.0014,0.00135,0.00135,0.00135,0.8614999999999999,0.00135,0.13165,0.5,374958397.3568689
경기,52,N,N,N,N,N,N,N,해당지역,34.0,8.5,57.0,0.0014,0.00135,0.00135,0.00135,0.8614999999999999,0.00135,0.13165,0.5,367958397.3568689
경기,52,N,N,N,N,N,N,N,해당지역,12.0,6.0,31.0,0.0014,0.00135,0.00135,0.00135,0.8614999999999999,0.00135,0.13165,0.5,375957568.67332417
경기,52,N,N,N,N,N,N,N,해당지역,25.0,12.5,55.0,0.0014,0.00135,0.00135,0.00135,0.8614999999999999,0.00135,0.13165,0.5,373957308.29173505
경기,52,N,N,N,N,N,N,N,해당지역,10.0,5.0,53.0,0.0014,0.00135,0.00135,0.00135,0.8614999999999999,0.00135,0.13165,0.5,378957306.0728889
경기,52,N,N,N,N,N,N,N,해당지역,49.0,49.0,54.0,0.0014,0.00135,0.00135,0.00135,0.8614999999999999,0.00135,0.13165,0.5,435953152.0047036
경기,52,N,N,N,N,N,N,N,해당지역,75.0,25.0,64.0,0.0014,0.00135,0.00135,0.00135,0.8614999999999999,0.00135,0.13165,0.5,437953152.0047036
서울,357,Y,Y,N,Y,N,N,N,해당지역,1603.0,801.5,70.0,0.0432333333333333,0.0253666666666666,0.0008333333333333,0.6056666666666667,0.1474,0.1076333333333333,0.0698333333333333,0.5,668702905.0437424
서울,357,Y,Y,N,Y,N,N,N,해당지역,2831.0,283.1,69.0,0.0432333333333333,0.0253666666666666,0.0008333333333333,0.6056666666666667,0.1474,0.1076333333333333,0.0698333333333333,0.5,699302709.6816574
서울,357,Y,Y,N,Y,N,N,N,해당지역,4498.0,321.29,75.0,0.0432333333333333,0.0253666666666666,0.0008333333333333,0.6056666666666667,0.1474,0.1076333333333333,0.0698333333333333,0.5,684002432.9187037
서울,357,Y,Y,N,Y,N,N,N,해당지역,8307.0,461.5,84.0,0.0432333333333333,0.0253666666666666,0.0008333333333333,0.6056666666666667,0.1474,0.1076333333333333,0.0698333333333333,0.5,701602351.5178349
서울,357,Y,Y,N,Y,N,N,N,해당지역,3138.0,44.83,74.0,0.0432333333333333,0.0253666666666666,0.0008333333333333,0.6056666666666667,0.1474,0.1076333333333333,0.0698333333333333,0.5,1004361716.2041497
서울,357,Y,Y,N,Y,N,N,N,해당지역,6414.0,37.29,69.0,0.0432333333333333,0.0253666666666666,0.0008333333333333,0.6056666666666667,0.1474,0.1076333333333333,0.0698333333333333,0.5,993061683.6438022
서울,357,Y,Y,N,Y,N,N,N,해당지역,2488.0,63.79,69.0,0.0432333333333333,0.0253666666666666,0.0008333333333333,0.6056666666666667,0.1474,0.1076333333333333,0.0698333333333333,0.5,1005761634.8032808
서울,357,Y,Y,N,Y,N,N,N,해당지역,1998.0,1998.0,79.0,0.0432333333333333,0.0253666666666666,0.0008333333333333,0.6056666666666667,0.1474,0.1076333333333333,0.0698333333333333,0.5,1227403937.8675034
인천,499,N,N,Y,N,N,Y,N,해당지역,149.0,1.34,59.0,0.0263333333333333,0.0009,0.3125666666666666,0.1501666666666666,0.1241,0.1552333333333333,0.2308,0.5,302364452.92546076
인천,499,N,N,Y,N,N,Y,N,해당지역,126.0,1.88,52.0,0.0263333333333333,0.0009,0.3125666666666666,0.1501666666666666,0.1241,0.1552333333333333,0.2308,0.5,336759318.61262125
인천,499,N,N,Y,N,N,Y,N,해당지역,228.0,4.85,56.0,0.0263333333333333,0.0009,0.3125666666666666,0.1501666666666666,0.1241,0.1552333333333333,0.2308,0.5,354658412.70691866
인천,499,N,N,Y,N,N,Y,N,해당지역,115.0,38.33,57.0,0.0263333333333333,0.0009,0.3125666666666666,0.1501666666666666,0.1241,0.1552333333333333,0.2308,0.5,332553075.06808585
인천,499,N,N,Y,N,N,Y,N,해당지역,114.0,57.0,59.0,0.0263333333333333,0.0009,0.3125666666666666,0.1501666666666666,0.1241,0.1552333333333333,0.2308,0.5,357053037.27597195
인천,244,N,N,N,Y,N,N,N,해당지역,680.0,9.32,60.0,0.0124,0.1412666666666666,0.1745666666666666,0.2654333333333333,0.1243,0.2807333333333333,0.0014333333333333,0.5,383070439.8649554
인천,244,N,N,N,Y,N,N,N,해당지역,132.0,14.67,58.0,0.0124,0.1412666666666666,0.1745666666666666,0.2654333333333333,0.1243,0.2807333333333333,0.0014333333333333,0.5,393070406.5531178
인천,244,N,N,N,Y,N,N,N,해당지역,929.0,17.87,61.0,0.0124,0.1412666666666666,0.1745666666666666,0.2654333333333333,0.1243,0.2807333333333333,0.0014333333333333,0.5,443463079.67613316
인천,244,N,N,N,Y,N,N,N,해당지역,88.0,9.78,47.0,0.0124,0.1412666666666666,0.1745666666666666,0.2654333333333333,0.1243,0.2807333333333333,0.0014333333333333,0.5,448763011.12777406
인천,244,N,N,N,Y,N,N,N,해당지역,487.0,60.88,58.0,0.0124,0.1412666666666666,0.1745666666666666,0.2654333333333333,0.1243,0.2807333333333333,0.0014333333333333,0.5,460758177.75287086
인천,244,N,N,N,Y,N,N,N,해당지역,101.0,33.67,62.0,0.0124,0.1412666666666666,0.1745666666666666,0.2654333333333333,0.1243,0.2807333333333333,0.0014333333333333,0.5,459758089.66156703
