NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
197,서울특별시 영등포구 양평동3가,Jan-55,55,1,경남아너스빌,84.92,202502,27,"83,000",-,10,개인,개인,1998,선유로33길 22,-,직거래,-,-
198,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,13.642,202502,27,"15,000",-,8,개인,법인,2014,연희로5길 14,-,중개거래,서울 서대문구,-
199,서울특별시 도봉구 쌍문동,199-1,199,1,금호1,84.88,202502,27,"53,500",-,5,개인,개인,1990,해등로26길 20,20250310,중개거래,서울 도봉구,-
200,서울특별시 송파구 송파동,170,170,0,SK,83.8,202502,27,"90,000",-,1,개인,개인,2001,송이로 50,20250227,중개거래,서울 송파구,-
201,서울특별시 노원구 하계동,273,273,0,장미(시영6),49.75,202502,27,"56,800",-,5,개인,개인,1989,섬밭로 196,-,중개거래,서울 노원구,-
202,서울특별시 송파구 거여동,293,293,0,거여4단지,39.6,202502,27,"68,000",-,11,개인,개인,1997,양산로4길 8,-,중개거래,서울 송파구,-
203,서울특별시 중랑구 면목동,1544,1544,0,라온프라이빗,84.9672,202502,27,"110,000",-,25,개인,개인,2020,동일로91길 23,-,중개거래,"서울 강남구, 서울 중랑구",-
204,서울특별시 중랑구 면목동,1545,1545,0,사가정센트럴아이파크,84.956,202502,27,"118,500",-,6,개인,개인,2020,동일로92길 40,-,중개거래,서울 중랑구,-
205,서울특별시 도봉구 쌍문동,199-1,199,1,금호1,84.88,202502,27,"53,500",-,5,개인,개인,1990,해등로26길 20,-,중개거래,서울 도봉구,-
206,서울특별시 서초구 반포동,Jan-65,65,1,궁전,146.82,202502,27,"230,000",2,4,개인,개인,1984,사평대로 142,-,직거래,-,25.02.28
207,서울특별시 송파구 석촌동,03월 24일,24,3,석촌호수효성해링턴타워,15.8307,202502,27,"22,100",-,10,개인,개인,2015,석촌호수로 210,-,중개거래,서울 송파구,-
208,서울특별시 영등포구 여의도동,28,28,0,광장,135.84,202502,27,"288,000",-,5,개인,개인,1978,여의나루로 7,-,중개거래,서울 영등포구,-
209,서울특별시 동작구 상도동,900,900,0,상도파크자이,72.088,202502,27,"156,000",-,21,개인,개인,2016,장승배기로11가길 11,-,중개거래,서울 강북구,-
210,서울특별시 은평구 신사동,358,358,0,신성수정,84.8,202502,27,"59,000",-,7,개인,개인,1996,은평터널로7길 2,-,중개거래,서울 은평구,-
211,서울특별시 마포구 염리동,532,532,0,마포프레스티지자이,59.8397,202502,27,"170,000",-,6,개인,개인,2021,대흥로 164,-,중개거래,서울 마포구,-
212,서울특별시 강남구 대치동,316,316,0,은마,76.79,202502,27,"285,000",-,3,개인,개인,1980,삼성로 212,-,중개거래,서울 강남구,-
213,서울특별시 성동구 행당동,347,347,0,대림e-편한세상,114.94,202502,27,"157,500",-,14,개인,개인,2000,행당로 79,-,중개거래,서울 성동구,-
214,서울특별시 성동구 행당동,376,376,0,서울숲행당푸르지오,84.74,202502,27,"135,000",-,5,개인,개인,2011,고산자로 177,-,중개거래,서울 성동구,-
215,서울특별시 강남구 대치동,503,503,0,개포우성1,84.81,202502,27,"343,000",-,4,개인,개인,1983,선릉로 120,-,중개거래,서울 강남구,-
216,서울특별시 강북구 미아동,1353,1353,0,에스케이북한산시티,84.76,202502,27,"71,900",-,17,개인,개인,2004,솔샘로 174,-,중개거래,서울 강북구,-
217,서울특별시 성동구 금호동4가,340,340,0,서울숲푸르지오,84.87,202502,27,"187,000",-,5,개인,개인,2007,금호로 15,-,중개거래,서울 성동구,-
218,서울특별시 동작구 신대방동,565,565,0,우성1차,66.69,202502,27,"77,500",-,3,개인,개인,1988,여의대방로 22,-,중개거래,서울 동작구,-
219,서울특별시 강북구 미아동,1357,1357,0,삼각산아이원,84.705,202502,27,"66,000",-,1,개인,개인,2003,삼양로19길 113,20250310,중개거래,서울 강북구,-
220,서울특별시 성북구 장위동,323,323,0,꿈의숲아이파크,59.1,202502,27,"101,000",-,10,개인,개인,2022,돌곶이로40길 46,-,중개거래,서울 성북구,-
221,서울특별시 동대문구 전농동,10,10,0,전농SK,114.3,202502,26,"90,000",-,1,개인,개인,2000,사가정로 148,-,중개거래,서울 동대문구,-
222,서울특별시 구로구 구로동,685-223,685,223,주공2,41.3,202502,26,"49,500",-,9,개인,개인,1987,구일로4길 22,-,중개거래,서울 구로구,-
223,서울특별시 광진구 자양동,787,787,0,자양삼성,59.76,202502,26,"106,000",-,4,개인,개인,1999,자양번영로3길 65,-,중개거래,"서울 광진구, 서울 서초구",-
224,서울특별시 광진구 자양동,227-7,227,7,더샵스타시티,163.53,202502,26,"250,000",-,14,개인,개인,2007,아차산로 262,-,중개거래,서울 광진구,-
225,서울특별시 중랑구 신내동,650,650,0,신내6대주,39.84,202502,26,"40,000",-,6,개인,개인,1996,신내로19길 42,-,중개거래,서울 중랑구,-
226,서울특별시 중랑구 신내동,618,618,0,동성3,59.4,202502,26,"50,000",-,18,개인,개인,1997,신내로 110,-,직거래,-,-
227,서울특별시 강서구 염창동,270-1,270,1,태영,59.97,202502,26,"67,500",-,13,개인,개인,1999,공항대로61길 60,-,중개거래,서울 강서구,-
228,서울특별시 강서구 염창동,295,295,0,성원,59.91,202502,26,"75,000",-,14,개인,개인,2001,양천로69길 65,-,중개거래,서울 강서구,-
229,서울특별시 동작구 대방동,501,501,0,대림아파트,134.25,202502,26,"166,000",-,13,개인,개인,1993,여의대방로44길 10,-,중개거래,서울 동작구,-
230,서울특별시 동작구 흑석동,28,28,0,한강현대,66.225,202502,26,"163,000",-,6,개인,개인,1988,현충로 151,-,중개거래,서울 동작구,-
231,서울특별시 광진구 광장동,582,582,0,광장힐스테이트,59.99,202502,26,"167,400",-,17,개인,개인,2012,아차산로 537-17,-,중개거래,서울 광진구,-
232,서울특별시 성북구 돈암동,603,603,0,돈암동더샵아파트,84.817,202502,26,"74,000",-,5,개인,개인,2006,아리랑로5길 85,-,중개거래,서울 성북구,-
233,서울특별시 강북구 미아동,811,811,0,두산위브트레지움,84.99,202502,26,"82,000",-,18,개인,개인,2011,삼양로27길 95,-,중개거래,서울 강북구,-
234,서울특별시 동작구 사당동,1158,1158,0,반석블레스,59.86,202502,26,"72,800",-,9,개인,개인,2016,사당로2길 76,-,중개거래,서울 동작구,-
235,서울특별시 동작구 사당동,105,105,0,극동(105),59.25,202502,26,"104,500",-,4,개인,개인,1993,동작대로29길 119,-,중개거래,서울 동작구,-
236,서울특별시 성북구 보문동6가,Feb-36,36,2,아남,84.9,202502,26,"68,000",-,8,개인,개인,1994,보문사길 112,-,중개거래,"서울 성북구, 서울 종로구",-
237,서울특별시 성북구 정릉동,494,494,0,중앙하이츠빌1단지,84.98,202502,26,"68,000",-,15,개인,개인,2004,아리랑로19길 60,-,중개거래,서울 성북구,-
238,서울특별시 금천구 시흥동,1011,1011,0,우방,59.91,202502,26,"41,000",-,1,개인,개인,2002,금하로 750,-,중개거래,서울 금천구,-
239,서울특별시 강남구 역삼동,709-5,709,5,테헤란아이파크,80.1995,202502,26,"280,000",-,22,개인,개인,2014,테헤란로52길 16,-,중개거래,"경기 성남시 분당구, 서울 강남구",-
240,서울특별시 영등포구 문래동6가,Jan-55,55,1,현대6차,50.55,202502,26,"61,500",-,1,개인,개인,1997,선유서로 31,-,중개거래,서울 영등포구,-
241,서울특별시 서대문구 홍제동,454,454,0,유원하나,103.11,202502,26,"71,000",-,5,개인,개인,1996,세검정로 134,-,중개거래,서울 서대문구,-
242,서울특별시 서대문구 홍제동,461,461,0,홍제삼성래미안,32.76,202502,26,"44,000",-,1,개인,개인,2001,통일로 319,-,직거래,-,-
243,서울특별시 은평구 진관동,150,150,0,은평뉴타운기자촌11단지,84.82,202502,26,"84,000",-,12,개인,개인,2015,연서로46길 7,-,중개거래,서울 은평구,-
244,서울특별시 은평구 진관동,20,20,0,상림마을8단지롯데캐슬(821~830동)BL1-12,84.97,202502,26,"61,000",822,3,개인,개인,2008,진관3로 70,-,직거래,-,25.02.27
245,서울특별시 양천구 목동,911,911,0,목동신시가지6,115.19,202502,26,"269,500",-,10,개인,개인,1986,목동동로 430,-,중개거래,서울 양천구,-
246,서울특별시 중구 신당동,842,842,0,약수하이츠,57.63,202502,26,"99,000",-,9,개인,개인,1999,동호로10길 30,-,중개거래,서울 중구,-
247,서울특별시 성북구 길음동,1279,1279,0,길음뉴타운1단지(래미안길음1차),59.99,202502,26,"83,000",-,12,개인,개인,2003,길음로9길 40,-,중개거래,서울 성북구,-
248,서울특별시 동작구 상도동,256-28,256,28,다온아파트,48.88,202502,26,"48,000",-,5,개인,개인,2017,성대로 52,-,중개거래,서울 동작구,-
249,서울특별시 강남구 청담동,34-13,34,13,청담스위트,13.425,202502,26,"21,200",-,3,개인,개인,2015,학동로73길 13,-,중개거래,서울 강남구,-
250,서울특별시 성동구 응봉동,15,15,0,대림강변타운,59.76,202502,26,"121,500",-,13,개인,개인,2001,고산자로 160,-,중개거래,서울 성동구,-
251,서울특별시 구로구 신도림동,642,642,0,대림1,59.88,202502,26,"87,000",-,13,개인,개인,1999,신도림로 16,-,중개거래,서울 구로구,-
252,서울특별시 성동구 옥수동,100,100,0,옥수하이츠,114.78,202502,26,"275,000",-,8,개인,개인,1998,한림말길 50,-,중개거래,서울 성동구,-
253,서울특별시 성동구 옥수동,428,428,0,극동,142.26,202502,26,"190,000",-,12,개인,개인,1986,독서당로 191,-,중개거래,서울 성동구,-
254,서울특별시 양천구 신정동,1259,1259,0,신트리1,49.8,202502,26,"61,500",-,8,개인,개인,1999,신정로 293,-,중개거래,서울 양천구,-
255,서울특별시 양천구 신정동,312,312,0,목동신시가지9,106.39,202502,26,"226,000",-,5,개인,개인,1987,목동서로 340,-,중개거래,서울 양천구,-
256,서울특별시 양천구 신정동,314,314,0,목동신시가지8,54.94,202502,26,"140,000",-,9,개인,개인,1987,목동서로 280,-,중개거래,서울 양천구,-
257,서울특별시 양천구 신정동,1327,1327,0,호반써밋목동,84.9828,202502,26,"129,000",-,5,개인,개인,2022,중앙로29길 11,-,중개거래,서울 양천구,-
258,서울특별시 강동구 천호동,305,305,0,중앙하이츠,59.85,202502,26,"68,500",-,4,개인,개인,1998,구천면로41길 79,-,중개거래,서울 강동구,-
259,서울특별시 영등포구 여의도동,525,525,0,브라이튼여의도,113.9657,202502,26,"488,200",-,25,개인,법인,2023,국제금융로 39,-,직거래,-,-
260,서울특별시 영등포구 여의도동,Feb-30,30,2,삼부,92.13,202502,26,"257,500",-,3,개인,개인,1975,국제금융로7길 27,-,중개거래,서울 영등포구,-
261,서울특별시 도봉구 방학동,713,713,0,브라운스톤방학아파트,84.9,202502,26,"70,000",-,16,개인,개인,2003,도봉로146길 36,-,중개거래,서울 도봉구,-
